,dep_id,site_name,latitude,longitude,commodities,Gold,Silver,Lead,Copper,Mercury,Tungsten,Sulfur-Pyrite,Zinc,Iron,Sulfur,Barium-Barite,Antimony,Tellurium,Fluorine-Fluorite,Uranium,Tin,Tantalum,Lithium,Niobium,Manganese,Silica,Phosphorous-Phosphates,Limestone,Stone,Gypsum-Anhydrite,Sand/Gravel,Vanadium,Sodium,Molybdenum,Feldspar,Calcium,Talc-Soapstone
113,10055507,Retriever Mine,44.33774,-103.80641,"Silver,  Gold,  ,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,10055508,Pinney Mine,44.36857,-103.76419,"Gold,  Silver,  ,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,10055509,Gentle Annie Mine,44.36107,-103.75696,"Gold,  Silver,  , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,10055510,Ruby Belle Mine,44.32496,-103.80197,"Gold,  Silver,  ,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,10055513,"Lundberg, Dorr and Wilson",44.33663,-103.80586,"Gold,  Silver,  ,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,10055514,Monitor Mine,44.35968,-103.76168,"Gold,  Silver,  ,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,10055518,Monday Group Mine,44.33829,-103.83836,"Gold,  Silver,  ,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,10055520,National Gold and Silver Company Mine,44.32079,-103.79475,"Gold,  Silver,  ,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,10055521,Mark Twain Mine,44.33968,-103.8378,"Gold,  Silver,  ,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,10055523,Fannie Mine,44.33107,-103.80641,"Gold,  Silver,  ,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,10055526,Trojan Mine,44.3444,-103.83475,"Gold,  Silver,  ,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,10055527,Two Johns Mine,44.3569,-103.86114,"Gold,  Silver,  ,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,10055529,Daisy Mine,44.3294,-103.81919,"Gold,  Silver,  ,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,10055531,Decorah Mine,44.34357,-103.83197,"Gold,  Silver,  Lead,  , , , , , , , ",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,10055535,South Golden Reward Mine,44.33052,-103.80086,"Gold,  Silver,  ,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,10055537,Etta Mine,44.33663,-103.76446,"Tungsten,  Gold,  , , , , , , , , ",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,10055540,Stewart Mine,44.33107,-103.80225,"Gold,  Silver,  ,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,10055541,Burlington and Golden Sands,44.34413,-103.8428,"Gold,  Silver,  ,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,10055543,Tornado Mine,44.33496,-103.85058,"Gold,  Silver,  ,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,10055545,Hawkeye-Pluma Mine,44.36135,-103.75696,"Gold,  Silver,  , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,10055546,Harmony Mine,44.32913,-103.8178,"Gold,  Silver,  ,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,10055547,Hardscrabble Mine,44.32913,-103.82475,"Gold,  Silver,  Fluorine-Fluorite,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,10055549,Perseverance Mine,44.34996,-103.83558,"Gold,  Silver,  ,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,10055550,Pennsylvania Mine,44.35885,-103.80169,"Gold,  Silver,  ,  Fluorine-Fluorite, , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,10055551,Sundance Mine,44.32524,-103.81086,"Gold,  Silver,  ,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,10055567,Gunnison and Vulcan Mine,44.3419,-103.85002,"Gold,  Silver,  , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,10055575,Leopard-Jessie Lee Mine,44.33996,-103.83586,"Gold,  Silver,  , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,10055576,Little Bonanza Mine,44.33135,-103.81225,"Gold,  Silver,  ,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,10069099,Homestake,44.25552,-103.84669,"Gold,  Silver,  , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,10104198,Hidden Fortune Mine,44.35857,-103.77641,"Tungsten,  Gold,  Silver,  ,  , , , , , , ",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,10104201,Omega Mine,44.36635,-103.76891,"Gold,  Silver,  , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,10104203,Ross Hannibal Group,44.32274,-103.80086,"Gold,  Silver,  ,  Fluorine-Fluorite,  Uranium, , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,10104204,Hidden Treasure Group Mine,44.35857,-103.81114,"Gold,  Silver,  Fluorine-Fluorite,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,10104209,Snowstorm Mine,44.33663,-103.83558,"Gold,  Silver,  ,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,10104210,Dark Horse and General Grant,44.33913,-103.82364,"Gold,  Silver,  ,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,10104212,Deadwood - Golden Terra Mine,44.36468,-103.76808,"Gold,  Silver,  ,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,10104215,Durango Mine,44.35302,-103.77947,"Tungsten,  Gold,  Silver,  , , , , , , , ",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,10104222,Union Mine,44.32357,-103.79919,"Gold,  Silver,  ,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,10104224,Upper Welcome Mine,44.32913,-103.82752,"Gold,  Silver,  ,  , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,10104225,Juno Mine,44.34663,-103.85141,"Gold,  Silver,  , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,10106953,Homestake Mine,44.35607,-103.76501,"Gold,  Silver,  , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,10110024,Homestake Mine - 1944,44.36265,-103.79454,"Gold,  Silver,  , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,10110025,Homestake Mine - 1948,44.36265,-103.79454,"Gold,  Silver,  , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,10110026,Homestake Mine - 1950,44.36265,-103.79454,"Gold,  Silver,  , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,10110027,Homestake Mine - 1951,44.36265,-103.79454,"Gold,  Silver,  , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,10110028,Homestake Mine - 1953,44.36265,-103.79454,"Gold,  Silver,  , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,10110029,Homestake Mine - 1956,44.36265,-103.79454,"Gold,  Silver,  , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,10110030,Homestake Mine - 1958,44.36265,-103.79454,"Gold,  Silver,  , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,10110031,Homestake Mine - 1960,44.36265,-103.79454,"Gold,  Silver,  , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,10110032,Homestake Mine - 1962,44.36265,-103.79454,"Gold,  Silver,  , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,10110033,Homestake Mine - 1965,44.36265,-103.79454,"Gold,  Silver,  , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,10110034,Homestake Mine - 1967,44.36265,-103.79454,"Gold,  Silver,  , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,10110035,Homestake Mine - 1969,44.36265,-103.79454,"Gold,  Silver,  , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,10110036,Homestake Mine - 1971,44.36265,-103.79454,"Gold,  Silver,  , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,10110037,Homestake Mine - 1974,44.36265,-103.79454,"Gold,  Silver,  , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,10110038,Homestake Mine - 1976,44.36265,-103.79454,"Gold,  Silver,  , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,10129012,Bismarck Property,44.32936,-103.75887,",  ,  Gold,  Tungsten, , , , , , , ",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,10129091,Etta Tungsten Lode MS 1541,44.33666,-103.76477,",  ,  Gold,  Tungsten, , , , , , , ",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,10129179,Portland,44.34416,-103.84448,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,10129203,Tornado,44.33246,-103.81668,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,10129375,Baltimore Mine MS 1648,44.33886,-103.83198,"Gold,  ,  , , , , , , , , ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,10129378,Upper Welcome,44.32356,-103.82778,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,10129431,Reliance,44.34216,-103.85778,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,10129435,Foley #3,44.33666,-103.84338,"Gold,  ,  , , , , , , , , ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,10129529,Finlander,44.33886,-103.82948,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,10129606,Golden Reward,44.33416,-103.80448,"Gold,  Silver,  , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,10129647,South Golden Reward,44.32966,-103.80198,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,10129710,Ross Hannibal Group,44.32166,-103.80748,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,10153122,National Gold & Silver Co,44.31996,-103.79278,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,10153184,Pinney,44.36436,-103.76888,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,10153198,Two Johns MS 1213,44.35966,-103.86138,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,10153316,Apex,44.34306,-103.83638,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,10153409,Monday Group  M.S.945,44.34306,-103.84138,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,10153466,Black Diamond Group,44.36276,-103.83498,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,10153492,Great Mogul Mine,44.32556,-103.81588,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,10153521,Hidden Treasure  M.S.48,44.37166,-103.77278,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,10153530,Dakota Group,44.34526,-103.85118,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,10153568,South Dakota,44.34056,-103.86028,"Gold,  ,  , , , , , , , , ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,10153617,Gladiator Mine,44.35886,-103.79058,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,10153712,Esmeralda  M.S.1478,44.37436,-103.76918,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,10153830,Glover,44.34076,-103.79388,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,10153838,Mark Twain,44.34076,-103.84028,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,10158983,Burlington & Golden Sands,44.34356,-103.83778,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,10177513,Billy,44.32746,-103.80118,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,10177827,Little Tornado,44.33466,-103.81868,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,10177878,Ruby Belle MS 538,44.32526,-103.80028,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,10177920,Union Mine,44.31186,-103.80948,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,10178130,Double Standard,44.33356,-103.80618,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,10201897,Astoria Shaft,44.31666,-103.80278,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,10201946,Golden Bottle,44.35356,-103.85478,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,10202074,Hardscrabble,44.33136,-103.82278,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,10202101,Harrison Mine,44.35526,-103.77278,"Gold,  ,  Tungsten, , , , , , , , ",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,10202142,Omega Mine  M.S.79,44.36576,-103.76808,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,10202182,Deadwood-Terra,44.36136,-103.77748,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,10202280,Homestake,44.35496,-103.75337,"Gold,  Silver,  , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,10202421,Buxton,44.33746,-103.80388,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,10202481,Gladstone,44.33136,-103.80278,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,10202518,Daisy,44.33136,-103.81748,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,10202586,Columbus,44.36936,-103.77558,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,10207553,Monitor Mine,44.36246,-103.76087,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,10225990,Foley #1,44.33576,-103.84778,"Gold,  ,  , , , , , , , , ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,10226028,Leopard-Jessie Lee,44.34246,-103.83778,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,10226173,Alpha - Platus,44.33606,-103.81638,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,10226192,Clinton Ruby Basin,44.33666,-103.81308,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,10226274,Trojan #4,44.33856,-103.83058,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,10226345,Gentle Annie,44.36246,-103.75557,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,10226682,Ben Hur Mine,44.33886,-103.82838,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,10226774,Hidden Treasure Group M.S.1739,44.36076,-103.81248,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,10232162,Empire State  M.S.357,44.34306,-103.83638,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,10250189,"Upper Welcome,Hardscrabble,Mogul,",44.32526,-103.81998,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,10250294,Baltimore & Deadwood,44.37056,-103.75947,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,10250320,Harmony,44.33136,-103.81998,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,10250435,Trojan,44.34356,-103.83388,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,10250454,Foley #2,44.33806,-103.84498,"Gold,  ,  , , , , , , , , ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,10250485,Folger,44.34136,-103.83528,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,10250585,Juno  M.S.1580,44.34606,-103.85618,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,10250602,Boscobel,44.33436,-103.80728,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,10250802,Whitewood Creek,44.34996,-103.75057,"Gold,  ,  , , , , , , , , ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,10256478,"Lundberg,Dorr & Wilson",44.33666,-103.80388,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,10274743,Bismark Mine,44.34326,-103.78618,"Gold,  ,  , , , , , , , , ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,10274759,Big Bonanza,44.33386,-103.80638,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
